MatchID,EventID,Team1ID,Team2ID,Team1,Team2,Team1_MapScore,Team2_MapScore
28884,580,3717,1926,Galaxy Racer,SE ATLAS,2,0
25989,568,624,617,Paper Rex,Team SMG,2,0
28288,576,2377,1267,Brimstone Gaming,Cloud9 White ,2,1
28295,576,856,5237,Andbox,Organic Gamers,2,0
28307,576,188,5239,Cloud9,East Hill,2,0
28309,576,470,5250,Complexity,Karma,2,0
28311,576,642,4843,Luminosity,Hysteria,2,0
28313,576,1034,5460,NRG Esports,Rock Bottom,2,0
28301,576,468,4837,Renegades,Shopify Rebellion,2,0
28289,576,103,4529,Immortals,IlluZion,2,0
28287,576,337,5817,FaZe Clan,slime slats,2,0
28297,576,106,2139,TSM,303 Esports,2,0
27680,517,2360,4355,Kaos Latin Gamers,Motion Team,2,1
28219,576,2350,5808,Soniqs,Method2Madness,2,0
28224,576,5811,5812,What's going on,Damn I Love Fwogs,2,0
28225,576,2291,5813,Ghost Gaming,White Lotus,2,0
28231,576,103,5819,Immortals,Lobster Car,2,0
28235,576,4346,5822,DarkZero Esports ,PSISTORM,2,0
28239,576,1615,5823,Knights,Anime Aimers,2,0
28243,576,856,4970,Andbox,SwayGG,2,0
28247,576,106,5829,TSM,Team Mystic,2,0
28251,576,14,5436,T1,Spectral Esports Purple,2,0
28255,576,468,4531,Renegades,Waifu Warriors,2,0
28259,576,2348,5833,VIRTUOSO,Double Vision,2,0
28263,576,473,5834,Built By Gamers,Hoax,2,0
28267,576,188,5604,Cloud9,Celestial Violet,2,0
28271,576,470,5211,Complexity,Carnos Arks,2,0
28273,576,5248,5476,Evil Geniuses,Team Volpid,2,0
28279,576,1034,5841,NRG Esports,Magma,2,0
28227,576,337,5816,FaZe Clan,pepecool,2,0
28193,544,3,1001,Ninjas in Pyjamas,Team Heretics,1,2
28194,544,4663,6139,TENSTAR,19esports,2,1
27679,517,367,4356,9z Team,Cruzados Esports,2,1
28192,544,673,4470,Team Finest,MTP Esport,2,0
28197,544,2059,4670,Team Vitality,WiLD MultiGaming,2,1
28199,544,2533,1035,Alliance,Cream Real Betis,2,0
28574,545,1913,5308,RARE Esports,Unknownpros,2,0
28577,545,4762,4669,Galakticos,Digital Athletics,1,2
28580,545,1675,2036,Zero Zone,Besiktas Esports,1,2
28184,544,2965,4470,OG,MTP Esport,1,2
28185,544,1175,1001,bref,Team Heretics,1,2
28187,544,4538,5133,Team Queso,FARMERS,2,0
28191,544,1035,4616,Cream Real Betis,UCAM Esports Club,2,0
28186,544,6139,4878,19esports,Reject$,2,1
28188,544,2304,5245,Giants Gaming,Rugrats,2,0
28190,544,5843,4960,Vexed Gaming,unjobbed,2,0
28458,546,488,3371,tyeasy,Deja Vu,2,0
28676,545,3261,5859,Kafalar eSports,Saplak,2,0
28677,545,5308,5305,Unknownpros,Unique,2,0
22600,566,4050,4993,FULL SENSE,FW Esports,2,0
22599,566,4993,2741,FW Esports,AboveCloud,2,0
27495,556,5443,4462,KONE,NTER,2,0
28722,539,4019,2983,Icicle Conflict,Gaming Team SELECTOR,1,1
22598,566,4050,4994,FULL SENSE,wicket berg,2,0
27292,595,2806,3315,GoNGo Prince,Mujig 100su,2,0
28802,557,5895,5900,Legion,Damaru Gaming,1,3
28721,539,2987,2983,Feeling,Gaming Team SELECTOR,2,0
27287,595,2542,4451,DAMWON Gaming,RYU Gaming ,2,0
28719,539,2934,2983,FENNEL,Gaming Team SELECTOR,1,1
27678,517,3942,4982,Meta Gaming,Velox,1,2
27677,517,2354,361,Movistar Optix,Furious Gaming,2,0
28176,544,2304,1250,Giants Gaming,Winfinity,2,0
28179,544,2408,4670,HEET,WiLD MultiGaming,1,2
28171,544,1001,4636,Team Heretics,NoPoaching,2,1
28182,544,1035,1791,Cream Real Betis,FTW Esports,2,1
28170,544,1175,686,bref,Megastitut,2,0
28172,544,6139,5052,19esports,Bonsoir,2,0
28178,544,3114,5391,IVY,AXIBYTE ESPORTS,2,0
28141,544,686,3362,Megastitut,Dark Tigers,2,0
28142,544,1001,4007,Team Heretics,PACT,2,0
28147,544,4878,3862,Reject$,Vacuumers,2,0
28152,544,2304,3915,Giants Gaming,Average Joes,2,0
28158,544,2408,6460,HEET,LDN UTD,2,0
28164,544,1035,4446,Cream Real Betis,AREA,2,0
28143,544,1474,4636,eSuba,NoPoaching,1,2
28156,544,3114,4173,IVY,Ovation eSports,2,0
28163,544,4960,2012,unjobbed,Swag Silicone,2,1
28440,546,3379,3799,trying to win,Moscow Five jr,2,1
28628,545,3261,5856,Kafalar eSports,JustSoldiers,2,0
28633,545,3965,5489,COUSINS,Cyber Skull Esports,2,0
27499,556,1224,4456,Team Weibo,Underdog,1,2
28800,557,5895,5896,Legion,RedFire.Wasd Arena,2,1
28396,612,2348,2291,VIRTUOSO,Ghost Gaming,1,2
27675,517,2360,3942,Kaos Latin Gamers,Meta Gaming,1,0
28392,612,2348,3337,VIRTUOSO,Team Basilisk,2,0
28393,612,2291,5313,Ghost Gaming,Big Frames,2,0
28394,612,4688,4658,Fenrir,Professional Malders,1,2
28395,612,4388,5213,Cosmic Divide,Carpe Noctem,2,0
28112,544,3114,3929,IVY,Endavant,2,0
28120,544,5843,3653,Vexed Gaming,ownage,2,0
28132,544,2755,6292,SAW,Souldazz,2,0
27673,517,367,2354,9z Team,Movistar Optix,1,0
28084,544,1001,3907,Team Heretics,fReya,2,0
28116,544,2408,3072,HEET,świeca,2,1
28126,544,4960,3525,unjobbed,EXCEL,2,0
28088,544,6139,3724,19esports,NEBULAA,2,0
28104,544,2304,1875,Giants Gaming,ATRAVS,2,1
28075,544,5679,2965,Gydom Galva,OG,1,2
28391,612,5772,5213,Benchwarmers,Carpe Noctem,1,2
28386,612,2291,5038,Ghost Gaming,YFP Gaming,2,1
28387,612,4692,5313,HorizonGG,Big Frames,1,2
28388,612,4688,5039,Fenrir,Team Volted,2,1
28390,612,4388,3944,Cosmic Divide,Teal Seam,2,1
28363,612,3944,5444,Teal Seam,Bait Academy,1,0
28366,612,4529,4837,IlluZion,Shopify Rebellion,1,0
28346,612,473,4447,Built By Gamers,Zero MarksMen,1,0
28361,612,2291,3944,Ghost Gaming,Teal Seam,1,0
28344,612,473,5039,Built By Gamers,Team Volted,1,0
28349,612,2348,4260,VIRTUOSO,afterMath Esports,1,0
28354,612,5038,4817,YFP Gaming,Reborn,1,0
28359,612,2291,4822,Ghost Gaming,the gu krew,1,0
28369,612,3337,5771,Team Basilisk,Bloodsport,1,0
28374,612,6422,5437,Resonate,Table for 5,1,0
27722,598,4837,3548,Shopify Rebellion,TSM X,2,1
26914,534,1916,2428,Ingaming,SLICK,1,2
27720,598,3548,4920,TSM X,Moon Raccoons Black,2,0
27719,598,3545,4837,CLG Red,Shopify Rebellion,1,2
26913,534,420,2406,Team Vikings,FURIA,2,0
26951,557,4808,4807,Salt Esports,Team Arrow,3,1
27005,482,1466,5545,Anubis Gaming,Project S,3,2
27472,613,5654,4595,Equipe,Bongos,2,1
27004,482,5638,5545,VAC Kimchi,Project S,1,2
27492,556,5443,1224,KONE,Team Weibo,2,1
27491,556,1211,908,Totoro Gaming,Tales of Eastern,2,1
27286,595,1670,4026,F4Q,Noble Experience,2,0
27296,595,198,4764,DRX Vision Strikers,GOMA,2,0
26912,534,3512,2428,Sharks Esports,SLICK,1,0
26911,534,243,1916,Gamelanders Blue,Ingaming,1,0
26999,482,5638,1466,VAC Kimchi,Anubis Gaming,1,0
27001,482,5547,4349,Bedel Ödeyenler,Cataclysm Team,1,0
26997,482,5549,4349,Bay Area Vandals,Cataclysm Team,1,0
26998,482,5638,5548,VAC Kimchi,PXL Esports,1,0
26949,557,4809,4808,Team Exploit,Salt Esports,1,2
26993,482,5638,5547,VAC Kimchi,Bedel Ödeyenler,1,0
26989,482,5638,5549,VAC Kimchi,Bay Area Vandals,1,0
27187,539,2987,282,Feeling,SCARZ,1,0
27186,539,104,1734,REJECT,FIRST Gaming,1,0
27490,556,4463,4464,LIZHI,ShanXi Gaming,2,0
26986,482,5550,5546,PLATOON Belarus,Spain.dll,1,0
26984,482,5544,4806,Mama's Boys,MAXD Esports,1,0
27185,539,2934,5311,FENNEL,FAV gaming,1,0
26981,482,5543,5546,BTR ,Spain.dll,1,0
26983,482,5550,4806,PLATOON Belarus,MAXD Esports,1,0
26978,482,5550,5544,PLATOON Belarus,Mama's Boys,1,0
26980,482,5543,4806,BTR ,MAXD Esports,1,0
27184,539,5148,3275,Insomnia,Hexad,1,0
27493,556,4462,4456,NTER,Underdog,2,1
27291,595,1970,5337,TNL Esports,Klaus,2,0
26976,482,4806,5545,MAXD Esports,Project S,1,0
26977,482,5544,5546,Mama's Boys,Spain.dll,1,0
27183,539,282,2996,SCARZ,ShikouKouketsu,1,0
26973,482,5543,5544,BTR ,Mama's Boys,1,0
27182,539,104,5177,REJECT,Geko Geko,1,0
27181,539,2934,2991,FENNEL,No Country,1,0
27301,595,2328,5351,NUTURN,DFR,2,1
27252,562,5603,2377,Ahjin,Brimstone Gaming,1,2
27253,562,3944,5602,Teal Seam,STREET SHARKS,1,0
25761,595,198,5355,DRX Vision Strikers,GochuGaru,2,0
27030,517,3942,2596,Meta Gaming,Malvinas Gaming,2,0
27031,517,2354,2359,Movistar Optix,Leviatán,2,1
27032,517,4356,5565,Cruzados Esports,Legion de Reconocimiento,2,0
25554,556,4462,4683,NTER,Invincible Gaming,2,1
25542,556,4460,4466,Number One Player,MAX Esports,1,2
25758,595,1970,2542,TNL Esports,DAMWON Gaming,2,0
25553,556,1224,5461,Team Weibo,Invictus Gaming,2,1
25547,556,5443,4461,KONE,All Gamers,2,0
26691,608,5038,5251,YFP Gaming,ez5,1,2
26690,608,5251,1615,ez5,Knights,2,1
26689,608,5038,2291,YFP Gaming,Ghost Gaming,2,0
26688,608,1615,5248,Knights,Evil Geniuses,2,0
26686,608,2291,4688,Ghost Gaming,Fenrir,2,0
26687,608,1034,5251,NRG Esports,ez5,1,2
26724,534,5316,5326,NOORG2.0,Jujutsu,2,0
26725,534,695,5494,HIGHPOWER,volei e peteca,2,1
26729,534,5495,4321,GIVENCHY PARIS,EndGame,1,2
25541,556,1211,4464,Totoro Gaming,ShanXi Gaming,2,1
25552,556,5461,4683,Invictus Gaming,Invincible Gaming,2,0
26681,608,1034,4346,NRG Esports,DarkZero Esports ,2,0
26683,608,1615,5444,Knights,Bait Academy,2,0
26679,608,2291,3765,Ghost Gaming,OOKERS,2,0
26677,608,4315,4789,Squirtle Squad,ex-Recon 5,2,1
26680,608,4688,3337,Fenrir,Team Basilisk,2,0
26682,608,5251,4388,ez5,Cosmic Divide,2,1
26684,608,5248,6422,Evil Geniuses,Resonate,2,1
26237,608,4346,4899,DarkZero Esports ,Last Round Save,1,0
26268,608,3337,5439,Team Basilisk,Zelos,1,0
26245,608,1615,3765,Knights,OOKERS,1,0
26266,608,5248,3337,Evil Geniuses,Team Basilisk,1,0
26250,608,2291,4827,Ghost Gaming,Fortnite Fraggers,1,0
26240,608,1034,4789,NRG Esports,ex-Recon 5,1,0
26261,608,5251,3789,ez5,1337,1,0
26265,608,3337,4260,Team Basilisk,afterMath Esports,1,0
26248,608,2291,4256,Ghost Gaming,Thrifty,1,0
26243,608,1615,5437,Knights,Table for 5,1,0
26253,608,5038,4822,YFP Gaming,the gu krew,1,0
26259,608,5251,3748,ez5,Team Reckaroo,1,0
26238,608,1034,5459,NRG Esports,Varsity Club,1,0
26264,608,5248,5439,Evil Geniuses,Zelos,1,0
25570,469,3382,1594,E9Sports,Team Majesty,1,3
25534,556,908,4463,Tales of Eastern,LIZHI,1,2
25540,556,4464,4466,ShanXi Gaming,MAX Esports,2,1
24256,491,4036,1323,Team Bliss,Nebula,3,1
24474,533,3512,5316,Sharks Esports,NOORG2.0,2,1
24170,516,363,724,Infinity Esports,E-Xolos LAZER,2,0
24469,533,2406,2428,FURIA,SLICK,2,0
25200,520,533,2,XSET,Sentinels,1,3
25728,600,4326,388,Steal Your Glory,DivisionX Gaming,3,0
26047,557,918,799,Global Esports,Velocity Gaming,1,3
26098,538,277,5156,Crazy Raccoon,Storks Phalanx,2,0
24962,541,3531,257,Acend,G2 Esports,3,1
25727,600,388,4325,DivisionX Gaming,CERBERUS Esports,2,0
25551,556,1224,4462,Team Weibo,NTER,1,2
26097,538,513,2983,BlackBird Ignis,Gaming Team SELECTOR,1,1
25489,595,5355,4451,GochuGaru,RYU Gaming ,2,0
26028,555,2032,2814,ONIC G,Bigetron Astro,3,0
26096,538,277,2983,Crazy Raccoon,Gaming Team SELECTOR,2,0
25742,594,4963,1696,PEACE,Wildcard Gaming,1,2
25545,556,5443,5504,KONE,O2 Gaming,2,1
25398,579,694,3717,Bren Esports,Galaxy Racer,3,1
25497,555,466,3652,BOOM Esports,Morph Impact,2,0
26095,538,513,5156,BlackBird Ignis,Storks Phalanx,1,1
25488,595,198,3315,DRX Vision Strikers,Mujig 100su,2,0
25539,556,1211,4460,Totoro Gaming,Number One Player,2,0
25741,594,4036,591,Team Bliss,Mindfreak,2,1
26094,538,5156,2983,Storks Phalanx,Gaming Team SELECTOR,1,1
24472,533,3512,243,Sharks Esports,Gamelanders Blue,1,2
25530,565,624,879,Paper Rex,Todak,2,0
26093,538,513,277,BlackBird Ignis,Crazy Raccoon,1,1
25205,520,2,427,Sentinels,Envy,2,0
24168,516,724,2364,E-Xolos LAZER,Ryze Gaming,2,0
24467,533,420,2406,Team Vikings,FURIA,2,1
25199,520,120,533,100 Thieves,XSET,1,2
24985,542,921,4567,Oxygen Esports,SuperMassive Blaze,1,3
24971,543,682,5032,Gambit Esports,No Pressure,3,0
26046,557,799,3714,Velocity Gaming,Samurai Esports,2,0
24961,541,1209,257,Guild Esports,G2 Esports,2,3
26092,538,5448,2988,ZETA DIVISION,NORTHEPTION,1,1
26045,557,918,2917,Global Esports,Enigma Gaming,2,0
25533,556,1120,1837,EDward Gaming,Attacking Soul Esports,2,1
25723,600,5334,4329,EGO Media,EGO,1,2
26026,555,466,2032,BOOM Esports,ONIC G,1,2
25377,572,904,5328,CBT Gaming,TYPHOONS,2,0
25487,595,1670,5342,F4Q,Unknown,2,0
25523,565,624,5413,Paper Rex,UwU,1,2
25395,579,694,4891,Bren Esports,SV Empire,2,1
25736,594,3279,4036,Straight Outta The Zoo,Team Bliss,2,0
22592,564,2112,623,X10 CRIT,Sharper Esport,1,0
25528,565,879,617,Todak,Team SMG,1,0
26090,538,5448,2986,ZETA DIVISION,SETOUCHI ENLIFE,2,0
25494,555,3652,3141,Morph Impact,VVV,2,1
25486,595,2806,5351,GoNGo Prince,DFR,2,0
25544,556,4461,5504,All Gamers,O2 Gaming,2,0
25722,600,4326,5334,Steal Your Glory,EGO Media,2,0
25735,594,1208,4963,ORDER,PEACE,2,0
22589,564,5427,989,Need Sponsor,LYNX TH,1,0
25394,579,4855,1926,Zeal Esports,SE ATLAS,2,1
26088,538,2988,2986,NORTHEPTION,SETOUCHI ENLIFE,2,0
25521,565,624,1919,Paper Rex,Kingsmen,2,0
25203,520,2,4940,Sentinels,Pioneers,2,0
25204,520,427,17,Envy,Gen.G,2,0
25197,520,120,427,100 Thieves,Envy,2,0
25198,520,533,2,XSET,Sentinels,2,1
24960,541,628,257,FunPlus Phoenix,G2 Esports,1,2
24977,543,5032,108,No Pressure,forZe,3,0
24991,542,1184,4567,Futbolist,SuperMassive Blaze,2,3
25719,600,388,4329,DivisionX Gaming,EGO,2,0
25526,565,3613,1921,UndeRank,Zero Synergy,1,0
25493,555,2814,5266,Bigetron Astro,Mencari Tempat Berlabuh,2,0
25375,572,3734,3488,Five Ace e-Sports,TGPA,2,0
25549,556,1224,4683,Team Weibo,Invincible Gaming,2,0
25718,600,4325,4330,CERBERUS Esports,Fancy United Esports,2,0
25740,594,1696,4693,Wildcard Gaming,Villains Esports,2,0
22586,564,4537,4875,Renatus Black,47 Gaming,2,1
25520,565,5413,1921,UwU,Zero Synergy,2,0
25532,556,908,1837,Tales of Eastern,Attacking Soul Esports,2,0
25485,595,2328,5337,NUTURN,Klaus,2,0
25374,572,5328,5329,TYPHOONS,Water,2,1
25392,579,4891,4150,SV Empire,South Built Esports,2,0
25717,600,5334,2151,EGO Media,Kantic Gaming,2,1
25519,565,879,3613,Todak,UndeRank,2,0
25491,555,466,1695,BOOM Esports,Somnium Esports,2,0
25373,572,904,5327,CBT Gaming,Team GMM,2,0
25484,595,2554,5346,World Game Star,Alpha Six Gaming,2,0
25538,556,4464,4460,ShanXi Gaming,Number One Player,1,2
25716,600,4326,4324,Steal Your Glory,FEARUS,2,0
25391,579,694,3504,Bren Esports,DR Esports,2,1
25202,520,637,17,Rise,Gen.G,1,2
25517,565,624,5408,Paper Rex,Saints,2,0
25201,520,2815,4940,Version1,Pioneers,1,2
25196,520,2,17,Sentinels,Gen.G,2,1
25195,520,533,637,XSET,Rise,2,1
25194,520,427,4940,Envy,Pioneers,2,0
24958,541,628,474,FunPlus Phoenix,Team Liquid,2,0
24990,542,4686,4567,Fire Flux Esports,SuperMassive Blaze,1,2
24976,543,6267,108,One Breath Gaming,forZe,1,2
22585,564,2112,2270,X10 CRIT,Foxy Araikordai,1,2
24953,541,2593,1209,Fnatic,Guild Esports,1,2
24954,541,628,3531,FunPlus Phoenix,Acend,1,2
24984,542,921,1184,Oxygen Esports,Futbolist,2,0
25734,594,4036,4693,Team Bliss,Villains Esports,1,0
22583,564,2112,5427,X10 CRIT,Need Sponsor,2,1
25543,556,5443,4456,KONE,Underdog,2,0
25731,594,1208,4074,ORDER,Orgless,1,0
25483,595,2542,4764,DAMWON Gaming,GOMA,2,0
25482,595,1970,4026,TNL Esports,Noble Experience,2,0
25537,556,1211,4466,Totoro Gaming,MAX Esports,2,0
24162,516,724,3322,E-Xolos LAZER,Border Monsters,2,1
24988,542,397,4686,BBL Esports,Fire Flux Esports,1,2
24975,543,108,1341,forZe,Team Singularity,2,1
24957,541,257,2373,G2 Esports,Rix.GG Thunder,2,0
24989,542,4567,1453,SuperMassive Blaze,OtherSide,2,0
24974,543,1342,6267,Axsor,One Breath Gaming,1,2
24952,541,3531,2373,Acend,Rix.GG Thunder,2,0
24968,543,5032,108,No Pressure,forZe,2,1
24969,543,682,1342,Gambit Esports,Axsor,2,0
24982,542,921,4567,Oxygen Esports,SuperMassive Blaze,2,0
24983,542,397,1184,BBL Esports,Futbolist,1,2
24950,541,1209,3908,Guild Esports,Team BDS,2,1
24318,601,5038,4346,YFP Gaming,DarkZero Esports ,2,0
24316,601,6422,5038,Resonate,YFP Gaming,1,2
24160,516,4989,3129,Pass Gaming,Reven Esports,1,0
24159,516,1991,3322,Akave Esports,Border Monsters,1,0
24314,601,4388,2139,Cosmic Divide,303 Esports,2,0
24315,601,4346,4315,DarkZero Esports ,Squirtle Squad,2,0
24158,516,363,724,Infinity Esports,E-Xolos LAZER,1,0
24973,543,1341,2100,Team Singularity,GMT Esports,2,1
24987,542,1453,2903,OtherSide,Team Aurora,2,0
24972,543,6267,604,One Breath Gaming,Aim.Attack,2,0
24986,542,4686,1675,Fire Flux Esports,Zero Zone,2,1
24967,543,2100,1342,GMT Esports,Axsor,1,2
24966,543,682,1341,Gambit Esports,Team Singularity,2,0
24980,542,397,1453,BBL Esports,OtherSide,2,1
24981,542,1184,2903,Futbolist,Team Aurora,2,0
24965,543,108,604,forZe,Aim.Attack,2,1
24306,601,2377,4688,Brimstone Gaming,Fenrir,2,0
24307,601,5038,4660,YFP Gaming,Sbread Gaming,2,1
24309,601,2139,4880,303 Esports,Synergy,2,0
24310,601,4346,4447,DarkZero Esports ,Zero MarksMen,2,1
24311,601,4315,3791,Squirtle Squad,Insight,2,0
24321,601,103,4388,Immortals,Cosmic Divide,1,0
24341,601,3337,4880,Team Basilisk,Synergy,1,0
24326,601,4345,5248,SoaR,Evil Geniuses,1,0
24351,601,4315,4535,Squirtle Squad,Foxy,1,0
24336,601,2377,4447,Brimstone Gaming,Zero MarksMen,1,0
24331,601,4346,6462,DarkZero Esports ,TradeLikePros,1,0
24319,601,103,5239,Immortals,East Hill,1,0
24339,601,3337,5436,Team Basilisk,Spectral Esports Purple,1,0
24324,601,4345,5434,SoaR,EZBake Clan,1,0
24325,601,5248,4692,Evil Geniuses,HorizonGG,1,0
24334,601,2377,5435,Brimstone Gaming,Nutrl,1,0
24329,601,4346,4817,DarkZero Esports ,Reborn,1,0
24254,491,4036,1405,Team Bliss,Shadownet,2,0
24473,533,581,5316,Liberty ,NOORG2.0,1,2
24024,520,2815,642,Version1,Luminosity,2,0
24025,520,856,17,Andbox,Gen.G,1,2
23552,516,719,367,Australs,9z Team,2,1
23115,462,686,4470,Megastitut,MTP Esport,2,1
25148,538,277,5311,Crazy Raccoon,FAV gaming,1,0
24748,599,4636,4568,NoPoaching,M4LIK,2,1
25146,538,2988,3275,NORTHEPTION,Hexad,1,0
23114,462,4470,2533,MTP Esport,Alliance,2,1
25144,538,513,2934,BlackBird Ignis,FENNEL,1,0
24432,595,2806,1139,GoNGo Prince,BE INFAMOUS,2,0
24444,595,1670,5347,F4Q,AGAiN,2,0
24762,599,4616,4568,UCAM Esports Club,M4LIK,1,2
25107,538,282,4853,SCARZ,Updraft,1,0
25080,538,5159,1734,Run it Back,FIRST Gaming,1,0
23267,585,3412,5016,Alter Ego Celestè,Oasis Gaming Aqua,3,2
24436,595,1970,5351,TNL Esports,DFR,2,1
24440,595,1670,5348,F4Q,PM,2,0
25054,538,2987,104,Feeling,REJECT,1,0
25029,538,2108,5151,CNCI BLUE BEES,no name,1,0
24434,595,1970,5349,TNL Esports,Young&Old,2,0
24441,595,1670,5346,F4Q,Alpha Six Gaming,2,0
24471,533,243,581,Gamelanders Blue,Liberty ,1,0
24470,533,3512,5316,Sharks Esports,NOORG2.0,1,0
24022,520,427,14,Envy,T1,2,1
24466,533,2406,2428,FURIA,SLICK,1,0
24465,533,420,5406,Team Vikings,Stars Horizon,1,0
23551,516,719,2360,Australs,Kaos Latin Gamers,2,0
24020,520,2,2350,Sentinels,Soniqs,2,1
24021,520,533,4346,XSET,DarkZero Esports ,2,1
23084,462,3908,686,Team BDS,Megastitut,3,0
23083,462,4470,686,MTP Esport,Megastitut,1,3
24739,599,4616,1558,UCAM Esports Club,John Howard,2,0
24740,599,4568,4579,M4LIK,WICKED,2,0
24743,599,4636,5389,NoPoaching,5 Yung Drillas,2,0
23082,462,3908,4471,Team BDS,BK ROG Esports,3,2
24413,595,2542,4026,DAMWON Gaming,Noble Experience,2,0
24416,595,198,5342,DRX Vision Strikers,Unknown,2,0
24403,595,2328,5339,NUTURN,oFby,2,0
24411,595,2542,5341,DAMWON Gaming,Zero Risk,2,0
24419,595,198,5343,DRX Vision Strikers,ELNiS Esports,2,0
24404,595,2328,5337,NUTURN,Klaus,2,0
24409,595,2542,5340,DAMWON Gaming,Straight Warfare,2,0
24417,595,198,2555,DRX Vision Strikers,LFT,2,0
23549,516,2360,4355,Kaos Latin Gamers,Motion Team,2,0
24004,520,2,5248,Sentinels,Evil Geniuses,2,0
24005,520,2350,468,Soniqs,Renegades,2,0
24006,520,533,3791,XSET,Insight,2,0
24008,520,427,4315,Envy,Squirtle Squad,2,0
24009,520,14,2291,T1,Ghost Gaming,2,1
24010,520,120,4345,100 Thieves,SoaR,2,1
24012,520,2815,5038,Version1,YFP Gaming,2,0
24014,520,856,5251,Andbox,ez5,2,0
24015,520,17,1615,Gen.G,Knights,2,1
24016,520,188,3337,Cloud9,Team Basilisk,2,0
24017,520,473,637,Built By Gamers,Rise,1,2
24019,520,103,4940,Immortals,Pioneers,1,2
24007,520,337,4346,FaZe Clan,DarkZero Esports ,1,2
24011,520,106,3597,TSM,Noble,1,2
23548,516,719,361,Australs,Furious Gaming,2,1
24116,541,3908,673,Team BDS,Team Finest,2,0
24117,541,628,2059,FunPlus Phoenix,Team Vitality,2,0
24250,542,3259,2903,Unity Esports,Team Aurora,1,2
24114,541,2593,324,Fnatic,Wave Esports,2,1
24115,541,2533,2373,Alliance,Rix.GG Thunder,1,2
24135,543,1341,3361,Team Singularity,SMARACIS eSports,2,0
23998,520,473,4479,Built By Gamers,La Familia,2,0
23984,520,120,3535,100 Thieves,Lazarus,2,0
23992,520,856,3792,Andbox,Rock Bottom,2,0
23986,520,106,4845,TSM,Levitate,2,0
23973,520,5248,4477,Evil Geniuses,Bewds Retirement Home,2,0
23974,520,2350,4308,Soniqs,Down Two Earth,2,0
23975,520,468,1669,Renegades,Able Esports,2,0
23978,520,337,4965,FaZe Clan,Frail Males,2,1
23979,520,4346,4647,DarkZero Esports ,CoT,2,0
23982,520,14,3756,T1,O.O.D.A Loopers,2,0
23983,520,2291,4447,Ghost Gaming,Zero MarksMen,2,0
23990,520,642,1267,Luminosity,Cloud9 White ,2,0
23991,520,470,4692,Complexity,HorizonGG,2,0
23994,520,17,1301,Gen.G,Exotic,2,0
23996,520,188,2139,Cloud9,303 Esports,2,0
24000,520,1034,4529,NRG Esports,IlluZion,2,0
24002,520,103,4899,Immortals,Last Round Save,2,0
23980,520,427,5213,Envy,Carpe Noctem,2,0
23547,516,2355,2360,KRÜ Esports,Kaos Latin Gamers,2,0
23910,520,5248,4975,Evil Geniuses,Sewercats,2,0
23912,520,2350,4977,Soniqs,Stealth,2,0
23914,520,468,3759,Renegades,Aggie Gaming at UC,2,0
23916,520,533,4284,XSET,University at Buffalo,2,0
23920,520,337,5206,FaZe Clan,MeowMeow,2,0
23924,520,427,5211,Envy,Carnos Arks,2,0
23928,520,14,4979,T1,Dark Matter Purple,2,0
23930,520,2291,4966,Ghost Gaming,God Given,2,0
23932,520,120,5039,100 Thieves,Team Volted,2,0
23936,520,106,3762,TSM,FBM,2,0
23944,520,642,3202,Luminosity,Windstorm,2,0
23945,520,1267,5224,Cloud9 White ,dotExE,2,0
23946,520,470,4971,Complexity,Project CORE,2,0
23952,520,17,2588,Gen.G,HalfBliss,2,0
23956,520,188,4535,Cloud9,Foxy,2,0
23960,520,473,5236,Built By Gamers,ATK Mode,2,0
23962,520,637,5043,Rise,Xplicit,2,0
23964,520,1034,4976,NRG Esports,Taipan Esports,2,0
23968,520,103,5238,Immortals,STORM,2,0
23546,516,367,719,9z Team,Australs,2,0
24111,541,2373,472,Rix.GG Thunder,BIG,2,0
24113,541,2059,4663,Team Vitality,TENSTAR,2,1
24136,543,604,1021,Aim.Attack,Vengeance,2,0
24245,542,4567,3261,SuperMassive Blaze,Kafalar eSports,2,1
24246,542,2903,2908,Team Aurora,Thunderbolts Gaming,2,0
24247,542,4396,1453,Regnum Carya Esports,OtherSide,1,2
24106,541,1209,628,Guild Esports,FunPlus Phoenix,2,1
24108,541,2533,474,Alliance,Team Liquid,1,2
24109,541,257,2593,G2 Esports,Fnatic,2,0
24134,543,5032,488,No Pressure,tyeasy,2,1
24241,542,3259,1675,Unity Esports,Zero Zone,1,2
23586,594,4074,3279,Orgless,Straight Outta The Zoo,1,2
24213,533,2428,4927,SLICK,Jaguares Esports,2,0
24214,533,3512,5321,Sharks Esports,Team Godzilla,2,0
24216,533,243,5324,Gamelanders Blue,Fakezin de cria,2,0
24211,533,5316,3290,NOORG2.0,Extenzy Gaming,2,0
24212,533,2406,4894,FURIA,Keyd Stars,2,1
24217,533,581,2343,Liberty ,Rise Gaming,2,1
24210,533,420,2536,Team Vikings,KG Network,2,0
23545,516,4982,4355,Velox,Motion Team,1,2
24194,533,420,5314,Team Vikings,Bonde da Loli Careca,2,0
24199,533,4894,5319,Keyd Stars,Bingueiros,2,0
24204,533,1916,4904,Ingaming,RevoadaVLR,2,0
24206,533,243,2263,Gamelanders Blue,BRAVOS GAMING,2,0
24098,541,1209,4471,Guild Esports,BK ROG Esports,2,0
24102,541,3,2533,Ninjas in Pyjamas,Alliance,1,2
